customer_id,age,job,marital,education,default,balance,housing,loan,contact_id
44482,52,blue-collar,married,secondary,no,665,yes,no,36913
44483,33,entrepreneur,married,tertiary,no,196,yes,no,7459
44484,49,admin.,single,secondary,no,7426,no,no,18168
44485,54,management,married,primary,no,113,no,no,40376
44486,33,blue-collar,single,primary,no,0,no,no,32352
44487,41,technician,single,secondary,no,143,no,no,12751
44488,60,entrepreneur,married,primary,no,0,no,no,30484
44489,35,self-employed,married,tertiary,no,3698,yes,no,37194
44490,56,retired,married,secondary,no,0,yes,no,23484
44491,51,services,married,secondary,no,-709,yes,yes,20163
44492,26,services,single,secondary,no,2047,yes,no,28576
44493,37,blue-collar,married,primary,no,0,yes,no,13715
44494,32,management,married,tertiary,no,927,no,no,1679
44495,38,admin.,married,tertiary,no,669,yes,yes,36593
44496,45,services,single,secondary,no,184,yes,yes,34877
44497,31,management,married,tertiary,no,10884,no,no,2230
44498,59,admin.,single,secondary,no,-423,yes,yes,42038
44499,33,management,single,tertiary,no,307,no,no,3746
44500,52,entrepreneur,married,tertiary,yes,-2,no,no,40215
44501,47,management,single,tertiary,no,-230,no,no,24394
44502,55,management,married,tertiary,no,23189,yes,no,37662
44503,31,management,single,secondary,no,1310,yes,no,1689
44504,40,blue-collar,divorced,secondary,no,973,no,no,32104
44505,36,services,married,secondary,no,138,yes,no,2784
44506,50,management,married,secondary,no,0,yes,no,23560
44507,60,self-employed,married,secondary,no,18,yes,yes,40870
44508,40,management,married,tertiary,no,0,no,no,30587
44509,50,unemployed,single,secondary,no,2668,no,no,40381
44510,40,blue-collar,married,primary,no,968,yes,yes,14469
44511,35,technician,single,tertiary,no,576,no,no,27779
44512,35,management,single,tertiary,no,-208,yes,no,31778
44513,35,services,married,secondary,no,2179,no,no,8720
44514,31,services,married,secondary,no,289,yes,no,18978
44515,52,services,married,secondary,no,2257,yes,no,40096
44516,35,blue-collar,married,secondary,no,4731,yes,no,7706
44517,58,management,married,tertiary,no,256,no,no,29684
44518,42,admin.,married,secondary,no,323,yes,yes,27732
44519,37,technician,divorced,secondary,no,23,no,no,30386
44520,29,management,single,tertiary,no,308,no,no,14882
44521,27,management,single,secondary,no,843,no,no,6717
44522,39,services,single,secondary,no,445,no,no,898
44523,50,technician,divorced,secondary,no,116,yes,no,19639
44524,32,blue-collar,divorced,secondary,no,8,yes,no,712
44525,51,technician,single,secondary,no,17092,no,no,33936
44526,35,self-employed,single,tertiary,no,1129,yes,no,9741
44527,56,management,married,tertiary,no,412,no,no,21898
44528,35,blue-collar,single,unknown,no,871,yes,no,12086
44529,27,technician,married,secondary,no,7,yes,no,39759
44530,37,management,married,tertiary,no,115,no,no,8765
44531,45,management,divorced,tertiary,no,0,no,no,7356
44532,51,blue-collar,divorced,primary,no,-413,yes,no,17917
44533,26,unemployed,single,tertiary,no,370,no,no,26885
44534,60,management,divorced,unknown,no,404,yes,no,4209
44535,30,services,single,secondary,no,732,yes,no,14232
44536,46,blue-collar,divorced,secondary,no,2441,no,no,3944
44537,38,blue-collar,single,secondary,no,48,no,no,8288
44538,38,management,single,tertiary,no,619,yes,no,26619
44539,37,blue-collar,married,secondary,no,151,yes,no,13469
44540,47,retired,divorced,primary,no,2576,no,no,18218
44541,45,unemployed,single,secondary,no,33,no,no,45009
44542,29,blue-collar,married,secondary,no,195,yes,no,21842
44543,29,blue-collar,married,primary,no,79,yes,no,17129
44544,35,self-employed,single,tertiary,no,398,no,no,20839
44545,39,management,married,tertiary,no,151,yes,no,40573
44546,56,housemaid,married,secondary,no,559,no,no,38937
44547,41,management,divorced,tertiary,no,3426,no,no,16146
44548,37,management,single,tertiary,no,815,yes,no,25482
44549,79,retired,married,secondary,no,8304,no,no,29969
44550,44,technician,divorced,secondary,no,316,yes,no,13254
44551,46,services,divorced,secondary,no,15,no,no,11590
44552,32,blue-collar,married,secondary,no,2089,yes,no,33817
44553,33,blue-collar,married,primary,no,1209,yes,no,37147
44554,34,entrepreneur,married,secondary,no,183,yes,no,22032
44555,26,services,single,secondary,no,397,no,no,30638
44556,36,management,married,tertiary,no,928,yes,no,22
44557,45,blue-collar,married,secondary,no,2,no,no,14684
44558,29,management,single,tertiary,no,630,no,no,32988
44559,42,self-employed,married,tertiary,no,6383,no,no,44002
44560,28,management,married,secondary,no,152,yes,no,16615
44561,34,management,single,tertiary,no,94,no,no,40794
44562,28,unemployed,married,primary,yes,44,yes,no,23548
44563,26,student,single,tertiary,yes,47,no,yes,15269
44564,39,technician,married,secondary,no,508,yes,no,42513
44565,33,entrepreneur,married,secondary,yes,-54,no,yes,40982
44566,56,retired,married,primary,no,9367,no,no,14620
44567,53,housemaid,married,primary,no,70,no,no,38478
44568,30,management,divorced,secondary,no,-274,yes,yes,42748
44569,32,admin.,divorced,secondary,no,1611,yes,yes,17856
44570,33,blue-collar,single,secondary,no,5,yes,no,24648
44571,48,management,divorced,secondary,no,1598,yes,no,43332
44572,46,retired,married,primary,no,0,no,no,36455
44573,29,technician,divorced,secondary,no,477,yes,yes,4867
44574,49,services,married,primary,no,784,yes,no,9552
44575,73,retired,married,primary,no,9160,no,no,34603
44576,33,admin.,divorced,secondary,no,-417,no,no,44047
44577,54,self-employed,married,primary,no,277,yes,no,30161
44578,41,services,single,secondary,no,197,yes,no,41725
44579,37,management,married,tertiary,no,1060,no,no,37405
44580,57,management,married,tertiary,no,1832,yes,no,23423
44581,43,blue-collar,married,primary,no,2105,yes,no,19526
44582,39,management,married,tertiary,no,575,no,no,31511
44583,35,technician,married,secondary,no,55,yes,no,24671
44584,32,admin.,married,tertiary,no,-421,yes,yes,22545
44585,35,management,married,tertiary,no,3402,no,no,20265
44586,34,blue-collar,married,secondary,no,7063,yes,no,27325
44587,34,technician,single,tertiary,no,651,no,no,25554
44588,43,management,divorced,tertiary,no,38,yes,no,43565
44589,30,blue-collar,single,secondary,no,855,yes,no,41044
44590,35,blue-collar,married,secondary,no,0,yes,no,22427
44591,32,management,married,tertiary,no,972,no,no,3668
44592,29,services,single,secondary,no,0,yes,no,6088
44593,52,management,married,tertiary,no,1065,yes,yes,10377
44594,32,blue-collar,married,secondary,no,120,yes,yes,22876
44595,56,retired,married,primary,no,842,no,yes,31220
44596,36,management,married,tertiary,no,369,no,no,32356
44597,36,entrepreneur,married,secondary,no,302,yes,no,42726
44598,56,entrepreneur,divorced,secondary,no,179,no,no,36834
44599,51,management,single,tertiary,no,0,yes,no,44482
44600,41,management,married,tertiary,no,653,yes,no,37732
44601,49,self-employed,single,secondary,no,766,yes,no,31994
44602,41,self-employed,single,tertiary,no,1081,no,no,39555
44603,59,services,divorced,secondary,no,1,yes,no,37510
44604,56,technician,single,secondary,no,3499,yes,no,14519
44605,36,blue-collar,married,secondary,no,-194,yes,no,38129
44606,33,student,single,tertiary,no,254,yes,no,44651
44607,31,management,single,tertiary,no,3340,no,no,23977
44608,45,unemployed,married,secondary,no,1040,no,no,20816
44609,34,technician,married,tertiary,no,8029,yes,no,43953
44610,32,technician,single,tertiary,no,-770,yes,no,12631
44611,46,admin.,divorced,secondary,no,3201,yes,no,18252
44612,45,management,married,tertiary,no,766,yes,no,43557
44613,38,technician,married,tertiary,no,1004,yes,no,2194
44614,79,retired,divorced,primary,no,336,no,no,2381
44615,48,management,divorced,tertiary,no,-478,yes,no,29540
44616,49,unknown,married,secondary,no,4846,no,no,32389
44617,43,services,divorced,secondary,no,313,yes,no,9473
44618,47,blue-collar,married,secondary,no,802,yes,yes,40971
44619,45,management,married,tertiary,no,2953,yes,yes,8048
44620,29,services,married,secondary,no,30,yes,no,33243
44621,39,services,single,secondary,no,1163,yes,no,27848
44622,30,services,divorced,secondary,no,704,yes,no,32781
44623,33,management,divorced,tertiary,no,47,no,no,38190
44624,37,blue-collar,married,primary,no,1222,yes,no,21044
44625,63,retired,married,unknown,no,538,no,no,21409
44626,25,admin.,single,tertiary,no,1141,yes,no,21199
44627,33,unemployed,married,secondary,no,229,yes,no,5584
44628,31,admin.,married,secondary,no,454,yes,no,16742
44629,35,blue-collar,single,secondary,no,510,yes,no,9074
44630,62,management,divorced,tertiary,no,5943,no,no,25314
44631,36,technician,married,tertiary,no,167,yes,no,8966
44632,47,management,married,secondary,no,894,yes,no,20067
44633,43,blue-collar,married,primary,no,3131,yes,no,42621
44634,39,management,single,tertiary,no,0,yes,no,41590
44635,32,self-employed,married,tertiary,no,102,no,no,34754
44636,50,technician,married,secondary,no,315,no,no,43835
44637,33,admin.,married,tertiary,no,-1011,no,no,6539
44638,59,retired,married,secondary,no,1521,yes,yes,25026
44639,53,admin.,married,secondary,no,1796,no,no,39999
44640,45,blue-collar,married,primary,no,137,yes,yes,39748
44641,60,management,married,tertiary,no,4063,no,no,4380
44642,44,self-employed,married,tertiary,no,4411,yes,no,3860
44643,38,entrepreneur,married,tertiary,no,946,yes,no,5192
44644,30,technician,single,secondary,no,237,yes,no,8867
44645,48,blue-collar,married,primary,no,323,no,no,7589
44646,24,admin.,single,secondary,no,3505,yes,no,20331
44647,32,management,single,secondary,no,67,no,no,9160
44648,24,blue-collar,single,primary,no,147,yes,no,40029
44649,35,technician,single,secondary,no,-206,yes,no,32849
44650,37,technician,married,tertiary,no,6968,no,no,7454
44651,40,technician,married,primary,no,819,yes,no,29826
44652,38,management,single,tertiary,no,3813,no,no,34050
44653,40,housemaid,divorced,secondary,no,1194,yes,no,44823
44654,31,blue-collar,single,secondary,no,26,no,no,20296
44655,31,blue-collar,married,primary,no,-423,yes,yes,30004
44656,29,blue-collar,married,secondary,no,25,yes,no,12622
44657,33,services,married,secondary,no,1631,yes,no,14239
44658,26,student,single,secondary,no,372,yes,no,32644
44659,28,management,single,secondary,no,1154,no,no,41899
44660,33,management,divorced,secondary,no,321,no,yes,3892
44661,43,admin.,married,tertiary,no,279,yes,no,203
44662,51,unemployed,married,secondary,no,2439,no,no,25232
44663,54,blue-collar,married,primary,no,209,no,yes,5109
44664,34,blue-collar,married,secondary,yes,-745,yes,yes,2944
44665,34,management,married,tertiary,no,1602,yes,no,38522
44666,56,blue-collar,divorced,primary,no,596,no,no,390
44667,46,services,married,tertiary,no,523,yes,no,12589
44668,31,services,married,secondary,no,2083,yes,no,31849
44669,53,technician,married,secondary,no,1225,no,no,6524
44670,44,blue-collar,married,secondary,no,878,yes,no,1487
44671,60,blue-collar,divorced,primary,no,92,yes,no,26879
44672,27,technician,single,secondary,no,527,yes,no,20734
44673,29,blue-collar,married,secondary,no,1171,yes,no,36219
44674,32,blue-collar,married,secondary,no,596,yes,no,30253
44675,49,entrepreneur,married,secondary,no,687,no,no,34649
44676,32,management,single,tertiary,no,728,yes,no,36640
44677,75,retired,married,secondary,no,324,no,no,40319
44678,55,services,married,secondary,no,2476,yes,no,22640
44679,76,retired,married,primary,no,3324,no,no,39358
44680,34,management,single,tertiary,no,2455,no,no,29822
44681,58,retired,married,secondary,no,19,no,yes,13799
44682,56,blue-collar,married,secondary,no,0,no,no,8579
44683,33,technician,single,tertiary,no,389,no,no,37482
44684,35,management,single,tertiary,no,-108,yes,no,3553
44685,35,entrepreneur,single,tertiary,no,1416,yes,no,2578
44686,55,technician,divorced,tertiary,no,0,no,no,22993
44687,47,housemaid,single,primary,no,46,no,no,20688
44688,29,technician,single,tertiary,no,195,yes,yes,453
44689,41,management,married,tertiary,no,4063,yes,no,3653
44690,34,student,single,tertiary,no,873,yes,no,33655
44691,52,blue-collar,married,secondary,no,3622,yes,yes,31288
44692,33,self-employed,married,tertiary,no,263,no,no,9157
44693,31,self-employed,single,tertiary,no,3343,no,no,3406
44694,41,blue-collar,divorced,secondary,no,663,yes,no,6716
44695,56,blue-collar,married,primary,no,1046,no,yes,14186
44696,46,blue-collar,divorced,primary,no,1712,no,no,8428
44697,59,blue-collar,married,secondary,no,0,no,no,27046
44698,51,technician,married,tertiary,no,825,no,no,22027
44699,41,admin.,married,secondary,no,437,yes,no,8155
44700,36,technician,single,secondary,no,1407,no,no,31732
44701,33,management,married,tertiary,no,1323,no,no,26749
44702,32,blue-collar,married,secondary,no,322,yes,yes,20406
44703,30,entrepreneur,single,tertiary,no,999,no,no,15118
44704,32,admin.,married,secondary,no,0,no,no,43172
44705,56,management,married,tertiary,no,-1493,no,yes,35059
44706,58,services,married,secondary,no,12180,no,no,41524
44707,45,technician,married,tertiary,no,533,yes,no,38286
44708,28,management,single,tertiary,no,2249,yes,yes,517
44709,44,unemployed,married,primary,no,51,no,no,5441
44710,32,self-employed,single,tertiary,no,1815,no,no,22914
44711,32,blue-collar,divorced,secondary,no,0,yes,no,29587
44712,45,unemployed,married,primary,no,0,yes,no,14754
44713,49,services,divorced,unknown,no,313,yes,no,39973
44714,25,student,single,primary,no,373,yes,no,16854
44715,52,admin.,married,primary,no,321,yes,no,38116
44716,24,technician,single,secondary,no,726,no,no,29433
44717,40,unemployed,single,tertiary,no,79,no,no,9794
44718,31,technician,single,tertiary,no,454,no,no,42358
44719,24,student,single,secondary,no,2,no,no,32495
44720,47,blue-collar,married,secondary,no,39,yes,no,32841
44721,27,services,single,secondary,no,5850,yes,no,35077
44722,41,technician,married,tertiary,no,816,yes,yes,21570
44723,57,admin.,married,secondary,no,4168,yes,yes,17580
44724,36,management,single,tertiary,no,-74,yes,yes,8704
44725,34,admin.,married,secondary,no,804,yes,no,4486
44726,46,admin.,single,tertiary,no,2889,yes,no,3057
44727,44,management,single,tertiary,no,825,yes,no,29443
44728,35,technician,married,secondary,no,1144,no,no,11036
44729,26,admin.,single,secondary,no,766,no,no,30549
44730,57,blue-collar,married,secondary,no,166,no,no,5549
44731,38,technician,single,secondary,no,-242,yes,no,7133
44732,31,technician,single,secondary,no,538,yes,no,29126
44733,33,self-employed,married,tertiary,no,210,yes,no,13227
44734,29,blue-collar,married,secondary,no,-114,yes,no,44255
44735,33,technician,divorced,secondary,no,558,yes,no,1848
44736,31,self-employed,married,tertiary,no,322,yes,no,8044
44737,44,management,married,tertiary,no,423,no,no,36700
44738,39,admin.,married,secondary,no,6421,no,yes,37782
44739,26,self-employed,single,tertiary,no,1078,no,no,43681
44740,37,admin.,married,secondary,no,131,no,no,745
44741,28,services,single,secondary,no,0,no,no,7369
44742,31,technician,single,secondary,no,2088,no,no,36289
44743,34,admin.,married,secondary,no,21,no,no,347
44744,34,admin.,divorced,secondary,no,-220,yes,yes,35438
44745,31,management,single,tertiary,no,745,no,no,19752
44746,32,management,divorced,tertiary,no,874,no,no,33260
44747,35,management,married,tertiary,no,1511,yes,no,13932
44748,43,blue-collar,married,secondary,no,1437,yes,no,16942
44749,23,services,single,secondary,no,488,no,no,36597
44750,24,unemployed,married,secondary,no,6,no,no,37930
44751,53,unemployed,married,secondary,no,2180,no,no,905
44752,32,admin.,married,secondary,yes,-166,yes,no,13431
44753,31,management,single,tertiary,no,34,yes,no,26837
44754,57,technician,married,secondary,no,950,yes,no,22608
44755,35,unemployed,single,secondary,no,145,no,no,2444
44756,29,technician,single,secondary,no,382,no,no,18455
44757,54,services,married,secondary,no,2719,yes,no,17605
44758,38,blue-collar,divorced,secondary,no,0,yes,no,13165
44759,30,technician,single,secondary,no,10152,yes,no,15106
44760,34,technician,married,tertiary,no,3160,yes,no,39506
44761,33,blue-collar,married,secondary,no,91,yes,no,24501
44762,54,self-employed,married,tertiary,no,368,no,no,10773
44763,38,retired,married,unknown,no,304,no,no,16728
44764,31,management,single,tertiary,no,305,yes,no,15960
44765,41,admin.,married,secondary,no,3126,yes,no,16181
44766,47,services,married,secondary,no,459,no,no,36856
44767,49,services,married,primary,no,5737,yes,no,44488
